identification,Case Number,Date-Time,Date,Time,Block,Street,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Location,Latitude,Longitude
5997194,HP104765,1/2/08 11:00,2/1/08,11:00,083XX S CREGIER AVE,S CREGIER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,412,4,8,45,14,1189680,1850179,2008,1/7/08 1:04,"(41.74393356270356, -87.58056857657883)",41.74393356,-87.58056858
5996356,HP104387,1/2/08 11:00,2/1/08,11:00,048XX S GREENWOOD AVE,S GREENWOOD AVE,810,THEFT,OVER $300,STREET,FALSE,FALSE,2124,2,4,39,6,1184352,1873193,2008,1/6/08 1:05,"(41.8072123034254, -87.59937091593062)",41.8072123,-87.59937092
6009385,HP102111,1/2/08 11:00,2/1/08,11:00,011XX S SACRAMENTO BLVD,S SACRAMENTO BLVD,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1135,11,28,29,18,1156581,1894628,2008,1/13/08 1:05,"(41.86663813671642, -87.7006477702474)",41.86663814,-87.70064777
6002440,HP102083,1/2/08 11:00,2/1/08,11:00,118XX S UNION AVE,S UNION AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,FALSE,FALSE,524,5,34,53,04A,1173732,1826567,2008,1/29/08 1:04,"(41.67950679588111, -87.63970006567145)",41.6795068,-87.63970007
5995612,HP102157,1/2/08 11:00,2/1/08,11:00,023XX S WHIPPLE ST,S WHIPPLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1033,10,24,30,14,1156351,1888355,2008,1/10/08 1:05,"(41.849428987823536, -87.70166155222562)",41.84942899,-87.70166155
5995792,HP102386,1/2/08 11:00,2/1/08,11:00,002XX W 26TH ST,W 26TH ST,820,THEFT,$300 AND UNDER,VEHICLE-COMMERCIAL,FALSE,FALSE,2113,9,11,34,6,1174853,1887025,2008,1/7/08 1:04,"(41.845385832002115, -87.63379705002687)",41.84538583,-87.63379705
5996746,HP102105,1/2/08 11:00,2/1/08,11:00,014XX W ELMDALE AVE,W ELMDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2433,24,48,77,14,1165472,1939997,2008,1/9/08 1:04,"(41.990948798038914, -87.66671305503195)",41.9909488,-87.66671306
6245821,HP333377,1/2/08 11:00,2/1/08,11:00,067XX W GRAND AVE,W GRAND AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,2512,25,36,18,6,1131121,1915256,2008,5/18/08 1:04,"(41.92372106191688, -87.79363936890795)",41.92372106,-87.79363937
5999306,HP102133,1/2/08 11:01,2/1/08,11:01,073XX N ROGERS AVE,N ROGERS AVE,454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,TRUE,FALSE,2424,24,49,1,08B,1161839,1948367,2008,1/9/08 1:04,"(42.013993137869505, -87.67984111803888)",42.01399314,-87.67984112
6002053,HP102123,1/2/08 11:02,2/1/08,11:02,041XX W WASHINGTON BLVD,W WASHINGTON BLVD,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,TRUE,FALSE,1115,11,28,26,26,1148964,1900134,2008,1/9/08 1:04,"(41.88189787921344, -87.7284683804287)",41.88189788,-87.72846838
6028497,HP130767,1/2/08 11:03,2/1/08,11:03,083XX S PAXTON AVE,S PAXTON AVE,1195,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,BANK,FALSE,FALSE,412,4,8,46,11,1192343,1849830,2008,3/12/08 1:05,"(41.74291153582077, -87.57082260555967)",41.74291154,-87.57082261
5994653,HP102159,1/2/08 11:10,2/1/08,11:10,065XX N CLARK ST,N CLARK ST,320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,FALSE,FALSE,2432,24,40,1,3,1164123,1943759,2008,1/24/08 1:05,"(42.00130053407447, -87.67156805506195)",42.00130053,-87.67156806
5993781,HP102179,1/2/08 11:10,2/1/08,11:10,013XX N PAULINA ST,N PAULINA ST,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,1433,14,1,24,6,1164854,1909126,2008,1/5/08 1:04,"(41.9062504586139, -87.66986519581202)",41.90625046,-87.6698652
6009285,HP102138,1/2/08 11:10,2/1/08,11:10,044XX W VAN BUREN ST,W VAN BUREN ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,SIDEWALK,TRUE,FALSE,1131,11,24,26,26,1146928,1897695,2008,1/13/08 1:05,"(41.87524411158852, -87.73600694382871)",41.87524411,-87.73600694
5994812,HP102167,1/2/08 11:13,2/1/08,11:13,056XX W WEST END AVE,W WEST END AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1512,15,29,25,18,1138965,1900876,2008,1/23/08 14:56,"(41.88412154013079, -87.76516700458087)",41.88412154,-87.765167
5996466,HP102207,1/2/08 11:15,2/1/08,11:15,027XX N RIDGEWAY AVE,N RIDGEWAY AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2524,25,35,22,08A,1150882,1917779,2008,1/9/08 1:04,"(41.93028014980248, -87.72096291731923)",41.93028015,-87.72096292
5995054,HP102080,1/2/08 11:15,2/1/08,11:15,049XX W RICE ST,W RICE ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,STREET,TRUE,FALSE,1531,15,37,25,26,1143466,1905249,2008,2/17/08 1:05,"(41.89603860441431, -87.74852917143413)",41.8960386,-87.74852917
5997863,HP102172,1/2/08 11:20,2/1/08,11:20,042XX W NORTH AVE,W NORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2534,25,30,23,18,1147588,1910250,2008,1/6/08 1:05,"(41.90968377266362, -87.73326127546241)",41.90968377,-87.73326128
6006639,HP102135,1/2/08 11:20,2/1/08,11:20,100XX W OHARE ST,W OHARE ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,FALSE,FALSE,1651,16,41,76,26,1100635,1934208,2008,1/13/08 1:05,"(41.97620017280759, -87.90531241099332)",41.97620017,-87.90531241
6006710,HP102212,1/2/08 11:28,2/1/08,11:28,075XX S EXCHANGE AVE,S EXCHANGE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,421,4,7,43,08A,1195484,1855291,2008,1/13/08 1:05,"(41.75781998923377, -87.55913406699433)",41.75781999,-87.55913407
5995067,HP102247,1/2/08 11:30,2/1/08,11:30,005XX E 33RD ST,E 33RD ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,2122,2,4,35,6,1180495,1882843,2008,1/15/08 1:05,"(41.833782164748904, -87.61322044984793)",41.83378216,-87.61322045
5999574,HP102471,1/2/08 11:30,2/1/08,11:30,008XX E 79TH ST,E 79TH ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,SMALL RETAIL STORE,TRUE,FALSE,624,6,8,44,26,1183447,1852772,2008,1/9/08 1:04,"(41.75119638531932, -87.60332596888745)",41.75119639,-87.60332597
5994179,HP102284,1/2/08 11:30,2/1/08,11:30,007XX S FINANCIAL PL,S FINANCIAL PL,810,THEFT,OVER $300,STREET,FALSE,FALSE,131,1,2,32,6,1175059,1897168,2008,1/5/08 1:04,"(41.87321433031554, -87.63273731660367)",41.87321433,-87.63273732
6014086,HP102196,1/2/08 11:30,2/1/08,11:30,001XX W 119TH ST,W 119TH ST,460,BATTERY,SIMPLE,GROCERY FOOD STORE,FALSE,FALSE,522,5,9,53,08B,1177689,1826008,2008,1/17/08 9:23,"(41.67788448390593, -87.625232619063)",41.67788448,-87.62523262
6002001,HP102202,1/2/08 11:30,2/1/08,11:30,059XX W NORTH AVE,W NORTH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2531,25,29,25,7,1136702,1909990,2008,2/9/08 1:05,"(41.90917232295539, -87.77325864916132)",41.90917232,-87.77325865
6000256,HP102186,1/2/08 11:34,2/1/08,11:34,036XX S CALUMET AVE,S CALUMET AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,211,2,4,35,7,1179148,1881067,2008,1/9/08 1:04,"(41.828939567664285, -87.61821708482753)",41.82893957,-87.61821708
6012807,HP102265,1/2/08 11:34,2/1/08,11:34,061XX S COTTAGE GROVE AVE,S COTTAGE GROVE AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,TRUE,FALSE,313,3,20,42,18,1182658,1864509,2008,6/15/08 1:03,"(41.783422201475304, -87.6058534565856)",41.7834222,-87.60585346
6016304,HP102149,1/2/08 11:35,2/1/08,11:35,079XX S BISHOP ST,S BISHOP ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,612,6,21,71,18,1168082,1852239,2008,1/16/08 1:05,"(41.75007770658922, -87.65964625038805)",41.75007771,-87.65964625
5995348,HP102145,1/2/08 11:35,2/1/08,11:35,001XX S LARAMIE AVE,S LARAMIE AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1522,15,29,25,6,1141698,1899131,2008,1/6/08 1:05,"(41.87928295048786, -87.75517415272712)",41.87928295,-87.75517415
6006919,HP102227,1/2/08 11:35,2/1/08,11:35,051XX S WENTWORTH AVE,S WENTWORTH AVE,820,THEFT,$300 AND UNDER,POLICE FACILITY/VEH PARKING LOT,FALSE,FALSE,232,2,3,37,6,1175865,1871145,2008,1/12/08 1:05,"(41.80178706732149, -87.63055984457965)",41.80178707,-87.63055984
6005750,HP102193,1/2/08 11:37,2/1/08,11:37,012XX S KOLIN AVE,S KOLIN AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,TRUE,FALSE,1011,10,24,29,5,1147627,1893751,2008,1/18/08 1:04,"(41.86440792454682, -87.7335416502294)",41.86440792,-87.73354165
5994252,HP102211,1/2/08 11:45,2/1/08,11:45,027XX N KILDARE AVE,N KILDARE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,2524,25,31,20,08B,1147209,1917844,2008,1/7/08 1:04,"(41.930529708796364, -87.73445875568014)",41.93052971,-87.73445876
6001244,HP102210,1/2/08 11:45,2/1/08,11:45,017XX N LOTUS AVE,N LOTUS AVE,560,ASSAULT,SIMPLE,APARTMENT,TRUE,TRUE,2532,25,37,25,08A,1139838,1911001,2008,1/10/08 1:05,"(41.911889854448596, -87.76171348044714)",41.91188985,-87.76171348
5995319,HP102197,1/2/08 11:48,2/1/08,11:48,022XX W DEVON AVE,W DEVON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,2412,24,50,2,08B,1160424,1942498,2008,1/12/08 1:05,"(41.99791795287174, -87.6852111974614)",41.99791795,-87.6852112
5994645,HP102243,1/2/08 11:50,2/1/08,11:50,064XX S HARLEM AVE,S HARLEM AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,812,8,23,64,08B,1129556,1860756,2008,1/7/08 1:04,"(41.774191137683985, -87.80063211794237)",41.77419114,-87.80063212
6012809,HP102192,1/2/08 11:50,2/1/08,11:50,015XX S KEELER AVE,S KEELER AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1012,10,24,29,18,1148605,1891834,2008,1/16/08 1:05,"(41.859128636189894, -87.73000085011797)",41.85912864,-87.73000085
6014009,HP102221,1/2/08 11:55,2/1/08,11:55,004XX S KOSTNER AVE,S KOSTNER AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,1131,11,24,26,26,1147085,1897625,2008,1/16/08 1:05,"(41.87504902361208, -87.7354322867338)",41.87504902,-87.73543229
6006525,HP102200,1/2/08 11:55,2/1/08,11:55,010XX W 116TH ST,W 116TH ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,524,5,34,53,08B,1171643,1827934,2008,1/12/08 1:05,"(41.683303963924274, -87.64730685564673)",41.68330396,-87.64730686
6022912,HP102206,1/2/08 11:58,2/1/08,11:58,010XX W 116TH ST,W 116TH ST,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,FALSE,FALSE,524,5,34,53,7,1171643,1827934,2008,1/22/08 9:10,"(41.683303963924274, -87.64730685564673)",41.68330396,-87.64730686
6062183,HP162540,1/2/08 12:00,2/1/08,12:00,028XX N CHRISTIANA AVE,N CHRISTIANA AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1412,14,35,21,6,1153600,1918692,2008,3/3/08 1:04,"(41.93273179003956, -87.71095051251088)",41.93273179,-87.71095051
5994303,HP102697,1/2/08 12:00,2/1/08,12:00,029XX N LUNA AVE,N LUNA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2514,25,31,19,14,1138891,1919293,2008,1/5/08 1:04,"(41.93466127978628, -87.76499062919162)",41.93466128,-87.76499063
6687714,HR102425,1/2/08 12:00,2/1/08,12:00,048XX N RIDGEWAY AVE,N RIDGEWAY AVE,820,THEFT,$300 AND UNDER,STREET,FALSE,FALSE,1712,17,39,14,6,1150553,1931995,2008,1/6/09 1:05,"(41.96929637410882, -87.72179917645985)",41.96929637,-87.72179918
6003437,HP111143,1/2/08 12:00,2/1/08,12:00,069XX S CALUMET AVE,S CALUMET AVE,890,THEFT,FROM BUILDING,VACANT LOT/LAND,FALSE,FALSE,322,3,6,69,6,1179647,1858753,2008,1/22/08 9:10,"(41.767696531338814, -87.61706847423082)",41.76769653,-87.61706847
6004496,HP105530,1/2/08 12:00,2/1/08,12:00,101XX S EMERALD AVE,S EMERALD AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,STREET,FALSE,FALSE,2232,22,34,73,11,1173051,1837817,2008,1/14/08 1:04,"(41.710393550679825, -87.64186222777927)",41.71039355,-87.64186223
5994740,HP102152,1/2/08 12:00,2/1/08,12:00,002XX S LA SALLE ST,S LA SALLE ST,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,TRUE,FALSE,112,1,42,32,26,1175205,1899318,2008,1/6/08 1:05,"(41.8791107919073, -87.63213679682772)",41.87911079,-87.6321368
6001516,HP107655,1/2/08 12:00,2/1/08,12:00,049XX S LOOMIS BLVD,S LOOMIS BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,933,9,16,61,14,1167797,1871829,2008,1/10/08 1:05,"(41.80384124628837, -87.66012864718728)",41.80384125,-87.66012865
5997445,HP104985,1/2/08 12:00,2/1/08,12:00,076XX S NORMAL AVE,S NORMAL AVE,820,THEFT,$300 AND UNDER,STREET,FALSE,FALSE,621,6,17,69,6,1174251,1854054,2008,1/7/08 1:04,"(41.75492351968718, -87.63698653745163)",41.75492352,-87.63698654
6035941,HP138712,1/2/08 12:00,2/1/08,12:00,047XX S PRAIRIE AVE,S PRAIRIE AVE,1151,DECEPTIVE PRACTICE,ILLEGAL POSSESSION CASH CARD,RESIDENCE,FALSE,FALSE,224,2,3,38,11,1178887,1873398,2008,2/2/08 1:05,"(41.80790116172366, -87.61940844853454)",41.80790116,-87.61940845
5997767,HP105684,1/2/08 12:00,2/1/08,12:00,074XX S PRINCETON AVE,S PRINCETON AVE,820,THEFT,$300 AND UNDER,RESIDENCE,FALSE,FALSE,731,7,17,69,6,1175538,1855678,2008,1/15/08 1:05,"(41.75935128654326, -87.63222156516427)",41.75935129,-87.63222157
6011359,HP117468,1/2/08 12:00,2/1/08,12:00,056XX S PRINCETON AVE,S PRINCETON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,711,7,3,68,7,1175203,1867720,2008,1/13/08 1:05,"(41.792403351209614, -87.63308996230704)",41.79240335,-87.63308996
6009142,HP111166,1/2/08 12:00,2/1/08,12:00,055XX S SHIELDS AVE,S SHIELDS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,711,7,3,68,14,1174957,1868001,2008,1/14/08 1:04,"(41.79317993902039, -87.633983621521)",41.79317994,-87.63398362
6020379,HP120102,1/2/08 12:00,2/1/08,12:00,058XX S UNION AVE,S UNION AVE,820,THEFT,$300 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,711,7,20,68,6,1172595,1866060,2008,1/22/08 9:10,"(41.78790602455402, -87.6427019765287)",41.78790602,-87.64270198
5994349,HP103117,1/2/08 12:00,2/1/08,12:00,034XX S WABASH AVE,S WABASH AVE,890,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, GROUNDS",FALSE,FALSE,2113,2,3,35,6,1177290,1882096,2008,1/9/08 1:04,"(41.8318054641987, -87.62500279108947)",41.83180546,-87.62500279
5994278,HP102510,1/2/08 12:00,2/1/08,12:00,058XX S WOOD ST,S WOOD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,715,7,15,67,14,1165385,1866073,2008,1/5/08 1:04,"(41.788097584812704, -87.66913779242375)",41.78809758,-87.66913779
5994559,HP102634,1/2/08 12:00,2/1/08,12:00,027XX W CONGRESS PKWY,W CONGRESS PKWY,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,1135,11,28,27,26,1158218,1897612,2008,1/23/08 14:56,"(41.874793265445994, -87.69455662704728)",41.87479327,-87.69455663
6707871,HR120765,1/2/08 12:00,2/1/08,12:00,049XX W CUYLER AVE,W CUYLER AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1624,16,45,15,6,1142724,1926440,2008,1/23/09 1:04,"(41.954202720467016, -87.75072560612905)",41.95420272,-87.75072561
6019728,HP112458,1/2/08 12:00,2/1/08,12:00,028XX W DEVON AVE,W DEVON AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,2412,24,50,2,6,1155872,1942358,2008,1/18/08 1:04,"(41.99762711056114, -87.7019602384767)",41.99762711,-87.70196024
6025436,HP128803,1/2/08 12:00,2/1/08,12:00,028XX W DEVON AVE,W DEVON AVE,820,THEFT,$300 AND UNDER,SIDEWALK,FALSE,FALSE,2412,24,50,2,6,1155872,1942358,2008,1/23/08 14:56,"(41.99762711056114, -87.7019602384767)",41.99762711,-87.70196024
6537263,HP607203,1/2/08 12:00,2/1/08,12:00,049XX W POTOMAC AVE,W POTOMAC AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,2533,25,37,25,6,1142917,1908231,2008,10/17/08 1:04,"(41.904231803137854, -87.75047114969271)",41.9042318,-87.75047115
6285570,HP374587,1/2/08 12:00,2/1/08,12:00,020XX W SCHILLER ST,W SCHILLER ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,CHA PARKING LOT/GROUNDS,FALSE,FALSE,1424,14,1,24,6,1162556,1909467,2008,6/12/08 1:03,"(41.907234650712816, -87.67829704341466)",41.90723465,-87.67829704
5996580,HP104386,1/2/08 12:00,2/1/08,12:00,021XX W SUPERIOR ST,W SUPERIOR ST,810,THEFT,OVER $300,ABANDONED BUILDING,FALSE,FALSE,1313,13,1,24,6,1162092,1905024,2008,1/6/08 1:05,"(41.89505242703475, -87.68012578827731)",41.89505243,-87.68012579
5994684,HP102204,1/2/08 12:08,2/1/08,12:08,009XX W 87TH ST,W 87TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2222,22,21,71,18,1171444,1847101,2008,1/6/08 1:05,"(41.73590544646631, -87.64747647143145)",41.73590545,-87.64747647
5999374,HP102293,1/2/08 12:15,2/1/08,12:15,005XX N STATE ST,N STATE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1831,18,42,8,7,1176245,1903638,2008,1/18/08 1:04,"(41.89094173099636, -87.62818780126042)",41.89094173,-87.6281878
6134353,HP102301,1/2/08 12:15,2/1/08,12:15,079XX S HALSTED ST,S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,TAVERN/LIQUOR STORE,FALSE,FALSE,621,6,17,71,26,1172385,1852211,2008,3/21/08 1:05,"(41.749907334049425, -87.64387900399635)",41.74990733,-87.643879
6003066,HP102260,1/2/08 12:21,2/1/08,12:21,045XX S INDIANA AVE,S INDIANA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,221,2,3,38,08B,1178327,1874739,2008,1/23/08 14:56,"(41.811593729605775, -87.6214216219223)",41.81159373,-87.62142162
6002336,HP104091,1/2/08 12:22,2/1/08,12:22,014XX W 84TH ST,W 84TH ST,820,THEFT,$300 AND UNDER,PARK PROPERTY,FALSE,FALSE,614,6,18,71,6,1168135,1849083,2008,1/10/08 1:05,"(41.74141606161025, -87.65954259320061)",41.74141606,-87.65954259
5994724,HP102268,1/2/08 12:23,2/1/08,12:23,054XX N WESTERN AVE,N WESTERN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2011,20,40,4,18,1159311,1936177,2008,1/6/08 1:05,"(41.98059592120425, -87.68948034913308)",41.98059592,-87.68948035
5993689,HP102261,1/2/08 12:25,2/1/08,12:25,052XX W DIVISION ST,W DIVISION ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2532,25,37,25,18,1141029,1907528,2008,1/6/08 1:05,"(41.90233768217962, -87.75742370127021)",41.90233768,-87.7574237
5994697,HP102258,1/2/08 12:29,2/1/08,12:29,022XX S TROY ST,S TROY ST,820,THEFT,$300 AND UNDER,STREET,FALSE,FALSE,1033,10,24,30,6,1155660,1889139,2008,1/6/08 1:05,"(41.85159429321661, -87.70417653825518)",41.85159429,-87.70417654
6036919,HP136996,1/2/08 12:30,2/1/08,12:30,056XX N BROADWAY,N BROADWAY,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,2022,20,48,77,08A,1167330,1937631,2008,1/31/08 1:05,"(41.98441654646938, -87.65994733177521)",41.98441655,-87.65994733
5993734,HP102271,1/2/08 12:30,2/1/08,12:30,019XX S CHRISTIANA AVE,S CHRISTIANA AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,1024,10,24,29,26,1154298,1890296,2008,1/30/08 1:05,"(41.85479650978834, -87.70914457483941)",41.85479651,-87.70914457
6003071,HP102320,1/2/08 12:30,2/1/08,12:30,045XX S ST LAWRENCE AVE,S ST LAWRENCE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,FALSE,222,2,3,38,08B,1180979,1875168,2008,1/13/08 1:05,"(41.81271024219488, -87.6116811018347)",41.81271024,-87.6116811
5994909,HP102245,1/2/08 12:30,2/1/08,12:30,022XX W 111TH ST,W 111TH ST,460,BATTERY,SIMPLE,APARTMENT,FALSE,TRUE,2212,22,19,75,08B,1163218,1830931,2008,1/10/08 1:05,"(41.69170822654247, -87.67806447488883)",41.69170823,-87.67806447
5994520,HP102669,1/2/08 12:30,2/1/08,12:30,023XX W CERMAK RD,W CERMAK RD,820,THEFT,$300 AND UNDER,STREET,FALSE,FALSE,1223,12,25,31,6,1161271,1889389,2008,1/6/08 1:05,"(41.85216566096637, -87.68357579544414)",41.85216566,-87.6835758
6000269,HP102814,1/2/08 12:31,2/1/08,12:31,009XX N HOMAN AVE,N HOMAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,1121,11,27,23,26,1153499,1905990,2008,1/17/08 9:23,"(41.897878408357144, -87.71166003487798)",41.89787841,-87.71166003
6343274,HP430955,1/2/08 12:31,2/1/08,12:31,032XX W 79TH ST,W 79TH ST,1120,DECEPTIVE PRACTICE,FORGERY,CURRENCY EXCHANGE,FALSE,FALSE,834,8,18,70,10,1155938,1851975,2008,7/18/08 1:04,"(41.74960555901971, -87.70415462892977)",41.74960556,-87.70415463
6006754,HP102249,1/2/08 12:35,2/1/08,12:35,070XX S ST LAWRENCE AVE,S ST LAWRENCE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,322,3,6,69,18,1181422,1858124,2008,1/13/08 1:05,"(41.765929745316534, -87.61058174418184)",41.76592975,-87.61058174
6012922,HP102273,1/2/08 12:40,2/1/08,12:40,051XX S INDIANA AVE,S INDIANA AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,TRUE,FALSE,232,2,3,40,18,1178436,1870751,2008,1/30/08 1:05,"(41.80064782484504, -87.62114303031359)",41.80064782,-87.62114303
5999604,HP102332,1/2/08 12:40,2/1/08,12:40,0000X W 104TH ST,W 104TH ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,512,5,34,49,5,1177646,1836045,2008,1/14/08 1:04,"(41.70542844848917, -87.62508794294632)",41.70542845,-87.62508794
5994456,HP102307,1/2/08 12:41,2/1/08,12:41,043XX N SHERIDAN RD,N SHERIDAN RD,890,THEFT,FROM BUILDING,APARTMENT,TRUE,FALSE,2322,19,46,3,6,1168784,1928835,2008,1/13/08 1:05,"(41.96024857665253, -87.65485594610827)",41.96024858,-87.65485595
5996217,HP102322,1/2/08 12:45,2/1/08,12:45,019XX E 93RD ST,E 93RD ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,FALSE,FALSE,413,4,8,48,26,1190504,1843641,2008,2/7/08 1:05,"(41.72597284150311, -87.57775972185296)",41.72597284,-87.57775972
5996863,HP102411,1/2/08 12:50,2/1/08,12:50,033XX N KENNETH AVE,N KENNETH AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,1731,17,31,16,11,1146162,1921946,2008,1/12/08 1:05,"(41.94180597189056, -87.73820163834576)",41.94180597,-87.73820164
5995670,HP102280,1/2/08 12:55,2/1/08,12:55,045XX N HARDING AVE,N HARDING AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1723,17,39,14,08B,1149286,1929695,2008,1/25/08 1:04,"(41.963009734218076, -87.72651786817569)",41.96300973,-87.72651787
6065847,HP102296,1/2/08 12:56,2/1/08,12:56,008XX N HUDSON AVE,N HUDSON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1823,18,27,8,18,1172978,1906298,2008,2/10/08 1:05,"(41.89831397093212, -87.6401068217744)",41.89831397,-87.64010682
5995417,HP103194,1/2/08 12:58,2/1/08,12:58,043XX N WHIPPLE ST,N WHIPPLE ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,FALSE,FALSE,1724,17,33,16,14,1155299,1929000,2008,1/9/08 1:04,"(41.96098363144196, -87.70442888406485)",41.96098363,-87.70442888
5996104,HP102263,1/2/08 12:59,2/1/08,12:59,013XX N CENTRAL PARK AVE,N CENTRAL PARK AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2535,25,26,23,18,1152078,1908777,2008,1/6/08 1:05,"(41.90555434138209, -87.71680569123339)",41.90555434,-87.71680569
5994362,HP102577,1/2/08 13:00,2/1/08,13:00,008XX E 63RD ST,E 63RD ST,820,THEFT,$300 AND UNDER,SIDEWALK,FALSE,FALSE,312,3,20,42,6,1182768,1863375,2008,1/5/08 1:04,"(41.780307847693486, -87.60548535605878)",41.78030785,-87.60548536
